grade,size,roof_type,roof_load_width,opening_width,span_type,max_span
MGP12,4/70x35,sheet,1500,1500,single,3600
MGP12,4/70x35,sheet,1500,1200,single,3600
MGP12,4/70x35,sheet,1500,900,single,4200
MGP12,4/70x35,sheet,1500,600,single,4200
MGP12,4/70x45,sheet,1500,4500,single,3000
MGP12,4/70x45,sheet,1500,4200,single,3000
MGP12,4/70x45,sheet,1500,3900,single,3000
MGP12,4/70x45,sheet,1500,3600,single,3000
MGP12,4/70x45,sheet,1500,3300,single,3600
MGP12,4/70x45,sheet,1500,3000,single,3600
MGP12,4/70x45,sheet,1500,2700,single,3600
MGP12,4/70x45,sheet,1500,2400,single,3600
MGP12,4/70x45,sheet,1500,2100,single,3600
MGP12,4/70x45,sheet,1500,1800,single,3600
MGP12,4/70x45,sheet,1500,1500,single,4200
MGP12,4/70x45,sheet,1500,1200,single,4200
MGP12,4/70x45,sheet,1500,900,single,4200
MGP12,4/70x45,sheet,1500,600,single,4200
MGP12,90x35,sheet,1500,4500,single,2400
MGP12,90x35,sheet,1500,4200,single,2400
MGP12,90x35,sheet,1500,3900,single,2400
MGP12,90x35,sheet,1500,3600,single,2700
MGP12,90x35,sheet,1500,3300,single,2700
MGP12,90x35,sheet,1500,3000,single,2700
MGP12,90x35,sheet,1500,2700,single,3000
MGP12,90x35,sheet,1500,2400,single,3000
MGP12,90x35,sheet,1500,2100,single,3000
MGP12,90x35,sheet,1500,1800,single,3000
MGP12,90x35,sheet,1500,1500,single,3000
MGP12,90x35,sheet,1500,1200,single,3000
MGP12,90x35,sheet,1500,900,single,3600
MGP12,90x35,sheet,1500,600,single,3600
MGP12,90x45,sheet,1500,4500,single,2700
MGP12,90x45,sheet,1500,4200,single,2700
MGP12,90x45,sheet,1500,3900,single,2700
MGP12,90x45,sheet,1500,3600,single,3000
MGP12,90x45,sheet,1500,3300,single,3000
MGP12,90x45,sheet,1500,3000,single,3000
MGP12,90x45,sheet,1500,2700,single,3000
MGP12,90x45,sheet,1500,2400,single,3000
MGP12,90x45,sheet,1500,2100,single,3000
MGP12,90x45,sheet,1500,1800,single,3000
MGP12,90x45,sheet,1500,1500,single,3600
MGP12,90x45,sheet,1500,1200,single,3600
MGP12,90x45,sheet,1500,900,single,3600
MGP12,90x45,sheet,1500,600,single,3600
MGP12,2/90x35,sheet,1500,4500,single,3000
MGP12,2/90x35,sheet,1500,4200,single,3000
MGP12,2/90x35,sheet,1500,3900,single,3000
MGP12,2/90x35,sheet,1500,3600,single,3000
MGP12,2/90x35,sheet,1500,3300,single,3000
MGP12,2/90x35,sheet,1500,3000,single,3000
MGP12,2/90x35,sheet,1500,2700,single,3600
MGP12,2/90x35,sheet,1500,2400,single,3600
MGP12,2/90x35,sheet,1500,2100,single,3600
MGP12,2/90x35,sheet,1500,1800,single,3600
MGP12,2/90x35,sheet,1500,1500,single,3600
MGP12,2/90x35,sheet,1500,1200,single,3600
MGP12,2/90x35,sheet,1500,900,single,4200
MGP12,2/90x35,sheet,1500,600,single,4200
MGP12,2/90x45,sheet,1500,4500,single,3000
MGP12,2/90x45,sheet,1500,4200,single,3000
MGP12,2/90x45,sheet,1500,3900,single,3000
MGP12,2/90x45,sheet,1500,3600,single,3600
MGP12,2/90x45,sheet,1500,3300,single,3600
MGP12,2/90x45,sheet,1500,3000,single,3600
MGP12,2/90x45,sheet,1500,2700,single,3600
MGP12,2/90x45,sheet,1500,2400,single,3600
MGP12,2/90x45,sheet,1500,2100,single,3600
MGP12,2/90x45,sheet,1500,1800,single,3600
MGP12,2/90x45,sheet,1500,1500,single,4200
MGP12,2/90x45,sheet,1500,1200,single,4200
MGP12,2/90x45,sheet,1500,900,single,4200
MGP12,2/90x45,sheet,1500,600,single,4200
MGP12,3/90x35,sheet,1500,4500,single,3600
MGP12,3/90x35,sheet,1500,4200,single,3600
MGP12,3/90x35,sheet,1500,3900,single,3600
MGP12,3/90x35,sheet,1500,3600,single,3600
MGP12,3/90x35,sheet,1500,3300,single,3600
MGP12,3/90x35,sheet,1500,3000,single,3600
MGP12,3/90x35,sheet,1500,2700,single,3600
MGP12,3/90x35,sheet,1500,2400,single,3600
MGP12,3/90x35,sheet,1500,2100,single,4200
MGP12,3/90x35,sheet,1500,1800,single,4200
MGP12,3/90x35,sheet,1500,1500,single,4200
MGP12,3/90x35,sheet,1500,1200,single,4200
MGP12,3/90x35,sheet,1500,900,single,4200
MGP12,3/90x35,sheet,1500,600,single,4200
MGP12,4/90x35,sheet,1500,4500,single,3600
MGP12,4/90x35,sheet,1500,4200,single,3600
MGP12,4/90x35,sheet,1500,3900,single,3600
MGP12,4/90x35,sheet,1500,3600,single,3600
MGP12,4/90x35,sheet,1500,3300,single,3600
MGP12,4/90x35,sheet,1500,3000,single,4200
MGP12,4/90x35,sheet,1500,2700,single,4200
MGP12,4/90x35,sheet,1500,2400,single,4200
MGP12,4/90x35,sheet,1500,2100,single,4200
MGP12,4/90x35,sheet,1500,1800,single,4200
MGP12,4/90x35,sheet,1500,1500,single,4200
MGP12,4/90x35,sheet,1500,1200,single,4200
MGP12,4/90x35,sheet,1500,900,single,4800
MGP12,4/90x35,sheet,1500,600,single,4800
MGP12,4/90x45,sheet,1500,4500,single,3600
MGP12,4/90x45,sheet,1500,4200,single,4200
MGP12,4/90x45,sheet,1500,3900,single,4200
MGP12,4/90x45,sheet,1500,3600,single,4200
MGP12,4/90x45,sheet,1500,3300,single,4200
MGP12,4/90x45,sheet,1500,3000,single,4200
MGP12,4/90x45,sheet,1500,2700,single,4200
MGP12,4/90x45,sheet,1500,2400,single,4200
MGP12,4/90x45,sheet,1500,2100,single,4200
MGP12,4/90x45,sheet,1500,1800,single,4800
MGP12,4/90x45,sheet,1500,1500,single,4800
MGP12,4/90x45,sheet,1500,1200,single,4800
MGP12,4/90x45,sheet,1500,900,single,4800
MGP12,4/90x45,sheet,1500,600,single,4800
MGP12,70x35,sheet,3000,1800,single,2400
MGP12,70x35,sheet,3000,1500,single,2400
MGP12,70x35,sheet,3000,1200,single,2700
MGP12,70x35,sheet,3000,900,single,2700
MGP12,70x35,sheet,3000,600,single,2700
MGP12,70x45,sheet,3000,2400,single,2400
MGP12,70x45,sheet,3000,2100,single,2400
MGP12,70x45,sheet,3000,1800,single,2700
MGP12,70x45,sheet,3000,1500,single,2700
MGP12,70x45,sheet,3000,1200,single,3000
MGP12,70x45,sheet,3000,900,single,3000
MGP12,70x45,sheet,3000,600,single,3000
MGP12,2/70x35,sheet,3000,4500,single,2400
MGP12,2/70x35,sheet,3000,4200,single,2400
MGP12,2/70x35,sheet,3000,3900,single,2400
MGP12,2/70x35,sheet,3000,3600,single,2700
MGP12,2/70x35,sheet,3000,3300,single,2700
MGP12,2/70x35,sheet,3000,3000,single,2700
MGP12,2/70x35,sheet,3000,2700,single,3000
MGP12,2/70x35,sheet,3000,2400,single,3000
MGP12,2/70x35,sheet,3000,2100,single,3000
MGP12,2/70x35,sheet,3000,1800,single,3000
MGP12,2/70x35,sheet,3000,1500,single,3000
MGP12,2/70x35,sheet,3000,1200,single,3000
MGP12,2/70x35,sheet,3000,900,single,3000
MGP12,2/70x35,sheet,3000,600,single,3000
MGP12,2/70x45,sheet,3000,4500,single,2700
MGP12,2/70x45,sheet,3000,4200,single,2700
MGP12,2/70x45,sheet,3000,3900,single,2700
MGP12,2/70x45,sheet,3000,3600,single,3000
MGP12,2/70x45,sheet,3000,3300,single,3000
MGP12,2/70x45,sheet,3000,3000,single,3000
MGP12,2/70x45,sheet,3000,2700,single,3000
MGP12,2/70x45,sheet,3000,2400,single,3000
MGP12,2/70x45,sheet,3000,2100,single,3000
MGP12,2/70x45,sheet,3000,1800,single,3000
MGP12,2/70x45,sheet,3000,1500,single,3000
MGP12,2/70x45,sheet,3000,1200,single,3600
MGP12,2/70x45,sheet,3000,900,single,3600
MGP12,2/70x45,sheet,3000,600,single,3600
MGP12,3/70x35,sheet,3000,4500,single,2700
MGP12,3/70x35,sheet,3000,4200,single,3000
MGP12,3/70x35,sheet,3000,3900,single,3000
MGP12,3/70x35,sheet,3000,3600,single,3000
MGP12,3/70x35,sheet,3000,3300,single,3000
MGP12,3/70x35,sheet,3000,3000,single,3000
MGP12,3/70x35,sheet,3000,2700,single,3000
MGP12,3/70x35,sheet,3000,2400,single,3000
MGP12,3/70x35,sheet,3000,2100,single,3000
MGP12,3/70x35,sheet,3000,1800,single,3000
MGP12,3/70x35,sheet,3000,1500,single,3600
MGP12,3/70x35,sheet,3000,1200,single,3600
MGP12,3/70x35,sheet,3000,900,single,3600
MGP12,3/70x35,sheet,3000,600,single,3600
MGP12,3/70x45,sheet,3000,4500,single,3000
MGP12,3/70x45,sheet,3000,4200,single,3000
MGP12,3/70x45,sheet,3000,3900,single,3000
MGP12,3/70x45,sheet,3000,3600,single,3000
MGP12,3/70x45,sheet,3000,3300,single,3000
MGP12,3/70x45,sheet,3000,3000,single,3000
MGP12,3/70x45,sheet,3000,2700,single,3000
MGP12,3/70x45,sheet,3000,2400,single,3600
MGP12,3/70x45,sheet,3000,2100,single,3600
MGP12,3/70x45,sheet,3000,1800,single,3600
MGP12,3/70x45,sheet,3000,1500,single,3600
MGP12,3/70x45,sheet,3000,1200,single,3600
MGP12,3/70x45,sheet,3000,900,single,3600
MGP12,3/70x45,sheet,3000,600,single,3600
MGP12,4/70x35,sheet,3000,4500,single,3000
MGP12,4/70x35,sheet,3000,4200,single,3000
MGP12,4/70x35,sheet,3000,3900,single,3000
MGP12,4/70x35,sheet,3000,3600,single,3000
MGP12,4/70x35,sheet,3000,3300,single,3000
MGP12,4/70x35,sheet,3000,3000,single,3000
MGP12,4/70x35,sheet,3000,2700,single,3000
MGP12,4/70x35,sheet,3000,2400,single,3600
MGP12,4/70x35,sheet,3000,2100,single,3600
MGP12,4/70x35,sheet,3000,1800,single,3600
MGP12,4/70x35,sheet,3000,1500,single,3600
MGP12,4/70x35,sheet,3000,1200,single,3600
MGP12,4/70x35,sheet,3000,900,single,4200
MGP12,4/70x35,sheet,3000,600,single,4200
MGP12,4/70x45,sheet,3000,4500,single,3000
MGP12,4/70x45,sheet,3000,4200,single,3000
MGP12,4/70x45,sheet,3000,3900,single,3000
MGP12,4/70x45,sheet,3000,3600,single,3000
MGP12,4/70x45,sheet,3000,3300,single,3600
MGP12,4/70x45,sheet,3000,3000,single,3600
MGP12,4/70x45,sheet,3000,2700,single,3600
MGP12,4/70x45,sheet,3000,2400,single,3600
MGP12,4/70x45,sheet,3000,2100,single,3600
MGP12,4/70x45,sheet,3000,1800,single,3600
MGP12,4/70x45,sheet,3000,1500,single,4200
MGP12,4/70x45,sheet,3000,1200,single,4200
MGP12,4/70x45,sheet,3000,900,single,4200
MGP12,4/70x45,sheet,3000,600,single,4200
MGP12,90x35,sheet,3000,3900,single,2400
MGP12,90x35,sheet,3000,3600,single,2400
MGP12,90x35,sheet,3000,3300,single,2400
MGP12,90x35,sheet,3000,3000,single,2700
MGP12,90x35,sheet,3000,2700,single,2700
MGP12,90x35,sheet,3000,2400,single,2700
MGP12,90x35,sheet,3000,2100,single,3000
MGP12,90x35,sheet,3000,1800,single,3000
MGP12,90x35,sheet,3000,1500,single,3000
MGP12,90x35,sheet,3000,1200,single,3000
MGP12,90x35,sheet,3000,900,single,3600
MGP12,90x35,sheet,3000,600,single,3600
MGP12,90x45,sheet,3000,4500,single,2400
MGP12,90x45,sheet,3000,4200,single,2400
MGP12,90x45,sheet,3000,3900,single,2700
MGP12,90x45,sheet,3000,3600,single,2700
MGP12,90x45,sheet,3000,3300,single,2700
MGP12,90x45,sheet,3000,3000,single,3000
MGP12,90x45,sheet,3000,2700,single,3000
MGP12,90x45,sheet,3000,2400,single,3000
MGP12,90x45,sheet,3000,2100,single,3000
MGP12,90x45,sheet,3000,1800,single,3000
MGP12,90x45,sheet,3000,1500,single,3600
MGP12,90x45,sheet,3000,1200,single,3600
MGP12,90x45,sheet,3000,900,single,3600
MGP12,90x45,sheet,3000,600,single,3600
MGP12,2/90x35,sheet,3000,4500,single,3000
MGP12,2/90x35,sheet,3000,4200,single,3000
MGP12,2/90x35,sheet,3000,3900,single,3000
MGP12,2/90x35,sheet,3000,3600,single,3000
MGP12,2/90x35,sheet,3000,3300,single,3000
MGP12,2/90x35,sheet,3000,3000,single,3000
MGP12,2/90x35,sheet,3000,2700,single,3600
MGP12,2/90x35,sheet,3000,2400,single,3600
MGP12,2/90x35,sheet,3000,2100,single,3600
MGP12,2/90x35,sheet,3000,1800,single,3600
MGP12,2/90x35,sheet,3000,1500,single,3600
MGP12,2/90x35,sheet,3000,1200,single,3600
MGP12,2/90x35,sheet,3000,900,single,4200
MGP12,2/90x35,sheet,3000,600,single,4200
MGP12,2/90x45,sheet,3000,4500,single,3000
MGP12,2/90x45,sheet,3000,4200,single,3000
MGP12,2/90x45,sheet,3000,3900,single,3000
MGP12,2/90x45,sheet,3000,3600,single,3600
MGP12,2/90x45,sheet,3000,3300,single,3600
MGP12,2/90x45,sheet,3000,3000,single,3600
MGP12,2/90x45,sheet,3000,2700,single,3600
MGP12,2/90x45,sheet,3000,2400,single,3600
MGP12,2/90x45,sheet,3000,2100,single,3600
MGP12,2/90x45,sheet,3000,1800,single,3600
MGP12,2/90x45,sheet,3000,1500,single,4200
MGP12,2/90x45,sheet,3000,1200,single,4200
MGP12,2/90x45,sheet,3000,900,single,4200
MGP12,2/90x45,sheet,3000,600,single,4200
MGP12,3/90x35,sheet,3000,4500,single,3600
MGP12,3/90x35,sheet,3000,4200,single,3600
MGP12,3/90x35,sheet,3000,3900,single,3600
MGP12,3/90x35,sheet,3000,3600,single,3600
MGP12,3/90x35,sheet,3000,3300,single,3600
MGP12,3/90x35,sheet,3000,3000,single,3600
MGP12,3/90x35,sheet,3000,2700,single,3600
MGP12,3/90x35,sheet,3000,2400,single,3600
MGP12,3/90x35,sheet,3000,2100,single,4200
MGP12,3/90x35,sheet,3000,1800,single,4200
MGP12,3/90x35,sheet,3000,1500,single,4200
MGP12,3/90x35,sheet,3000,1200,single,4200
MGP12,3/90x35,sheet,3000,900,single,4200
MGP12,3/90x35,sheet,3000,600,single,4200
MGP12,4/90x35,sheet,3000,4500,single,3600
MGP12,4/90x35,sheet,3000,4200,single,3600
MGP12,4/90x35,sheet,3000,3900,single,3600
MGP12,4/90x35,sheet,3000,3600,single,3600
MGP12,4/90x35,sheet,3000,3300,single,3600
MGP12,4/90x35,sheet,3000,3000,single,4200
MGP12,4/90x35,sheet,3000,2700,single,4200
MGP12,4/90x35,sheet,3000,2400,single,4200
MGP12,4/90x35,sheet,3000,2100,single,4200
MGP12,4/90x35,sheet,3000,1800,single,4200
MGP12,4/90x35,sheet,3000,1500,single,4200
MGP12,4/90x35,sheet,3000,1200,single,4200
MGP12,4/90x35,sheet,3000,900,single,4800
MGP12,4/90x35,sheet,3000,600,single,4800
MGP12,4/90x45,sheet,3000,4500,single,3600
MGP12,4/90x45,sheet,3000,4200,single,4200
MGP12,4/90x45,sheet,3000,3900,single,4200
MGP12,4/90x45,sheet,3000,3600,single,4200
MGP12,4/90x45,sheet,3000,3300,single,4200
MGP12,4/90x45,sheet,3000,3000,single,4200
MGP12,4/90x45,sheet,3000,2700,single,4200
MGP12,4/90x45,sheet,3000,2400,single,4200
MGP12,4/90x45,sheet,3000,2100,single,4200
MGP12,4/90x45,sheet,3000,1800,single,4800
MGP12,4/90x45,sheet,3000,1500,single,4800
MGP12,4/90x45,sheet,3000,1200,single,4800
MGP12,4/90x45,sheet,3000,900,single,4800
MGP12,4/90x45,sheet,3000,600,single,4800
MGP12,70x35,sheet,4500,1500,single,2400
MGP12,70x35,sheet,4500,1200,single,2400
MGP12,70x35,sheet,4500,900,single,2700
MGP12,70x35,sheet,4500,600,single,2700
MGP12,70x45,sheet,4500,2100,single,2400
MGP12,70x45,sheet,4500,1800,single,2400
MGP12,70x45,sheet,4500,1500,single,2700
MGP12,70x45,sheet,4500,1200,single,3000
MGP12,70x45,sheet,4500,900,single,3000
MGP12,70x45,sheet,4500,600,single,3000
MGP12,2/70x35,sheet,4500,3600,single,2400
MGP12,2/70x35,sheet,4500,3300,single,2400
MGP12,2/70x35,sheet,4500,3000,single,2400
MGP12,2/70x35,sheet,4500,2700,single,2700
MGP12,2/70x35,sheet,4500,2400,single,2700
MGP12,2/70x35,sheet,4500,2100,single,3000
MGP12,2/70x35,sheet,4500,1800,single,3000
MGP12,2/70x35,sheet,4500,1500,single,3000
MGP12,2/70x35,sheet,4500,1200,single,3000
MGP12,2/70x35,sheet,4500,900,single,3000
MGP12,2/70x35,sheet,4500,600,single,3000
MGP12,2/70x45,sheet,4500,4500,single,2400
MGP12,2/70x45,sheet,4500,4200,single,2400
MGP12,2/70x45,sheet,4500,3900,single,2400
MGP12,2/70x45,sheet,4500,3600,single,2700
MGP12,2/70x45,sheet,4500,3300,single,2700
MGP12,2/70x45,sheet,4500,3000,single,3000
MGP12,2/70x45,sheet,4500,2700,single,3000
MGP12,2/70x45,sheet,4500,2400,single,3000
MGP12,2/70x45,sheet,4500,2100,single,3000
MGP12,2/70x45,sheet,4500,1800,single,3000
MGP12,2/70x45,sheet,4500,1500,single,3000
MGP12,2/70x45,sheet,4500,1200,single,3600
MGP12,2/70x45,sheet,4500,900,single,3600
MGP12,2/70x45,sheet,4500,600,single,3600
MGP12,3/70x35,sheet,4500,4500,single,2700
MGP12,3/70x35,sheet,4500,4200,single,2700
MGP12,3/70x35,sheet,4500,3900,single,2700
MGP12,3/70x35,sheet,4500,3600,single,3000
MGP12,3/70x35,sheet,4500,3300,single,3000
MGP12,3/70x35,sheet,4500,3000,single,3000
MGP12,3/70x35,sheet,4500,2700,single,3000
MGP12,3/70x35,sheet,4500,2400,single,3000
MGP12,3/70x35,sheet,4500,2100,single,3000
MGP12,3/70x35,sheet,4500,1800,single,3000
MGP12,3/70x35,sheet,4500,1500,single,3600
MGP12,3/70x35,sheet,4500,1200,single,3600
MGP12,3/70x35,sheet,4500,900,single,3600
MGP12,3/70x35,sheet,4500,600,single,3600
MGP12,3/70x45,sheet,4500,4500,single,3000
MGP12,3/70x45,sheet,4500,4200,single,3000
MGP12,3/70x45,sheet,4500,3900,single,3000
MGP12,3/70x45,sheet,4500,3600,single,3000
MGP12,3/70x45,sheet,4500,3300,single,3000
MGP12,3/70x45,sheet,4500,3000,single,3000
MGP12,3/70x45,sheet,4500,2700,single,3000
MGP12,3/70x45,sheet,4500,2400,single,3600
MGP12,3/70x45,sheet,4500,2100,single,3600
MGP12,3/70x45,sheet,4500,1800,single,3600
MGP12,3/70x45,sheet,4500,1500,single,3600
MGP12,3/70x45,sheet,4500,1200,single,3600
MGP12,3/70x45,sheet,4500,900,single,3600
MGP12,3/70x45,sheet,4500,600,single,3600
MGP12,4/70x35,sheet,4500,4500,single,3000
MGP12,4/70x35,sheet,4500,4200,single,3000
MGP12,4/70x35,sheet,4500,3900,single,3000
MGP12,4/70x35,sheet,4500,3600,single,3000
MGP12,4/70x35,sheet,4500,3300,single,3000
MGP12,4/70x35,sheet,4500,3000,single,3000
MGP12,4/70x35,sheet,4500,2700,single,3000
MGP12,4/70x35,sheet,4500,2400,single,3600
MGP12,4/70x35,sheet,4500,2100,single,3600
MGP12,4/70x35,sheet,4500,1800,single,3600
MGP12,4/70x35,sheet,4500,1500,single,3600
MGP12,4/70x35,sheet,4500,1200,single,3600
MGP12,4/70x35,sheet,4500,900,single,4200
MGP12,4/70x35,sheet,4500,600,single,4200
MGP12,4/70x45,sheet,4500,4500,single,3000
MGP12,4/70x45,sheet,4500,4200,single,3000
MGP12,4/70x45,sheet,4500,3900,single,3000
MGP12,4/70x45,sheet,4500,3600,single,3000
MGP12,4/70x45,sheet,4500,3300,single,3600
MGP12,4/70x45,sheet,4500,3000,single,3600
MGP12,4/70x45,sheet,4500,2700,single,3600
MGP12,4/70x45,sheet,4500,2400,single,3600
MGP12,4/70x45,sheet,4500,2100,single,3600
MGP12,4/70x45,sheet,4500,1800,single,3600
MGP12,4/70x45,sheet,4500,1500,single,4200
MGP12,4/70x45,sheet,4500,1200,single,4200
MGP12,4/70x45,sheet,4500,900,single,4200
MGP12,4/70x45,sheet,4500,600,single,4200
MGP12,90x35,sheet,4500,3000,single,2400
MGP12,90x35,sheet,4500,2700,single,2400
MGP12,90x35,sheet,4500,2400,single,2700
MGP12,90x35,sheet,4500,2100,single,2700
MGP12,90x35,sheet,4500,1800,single,3000
MGP12,90x35,sheet,4500,1500,single,3000
MGP12,90x35,sheet,4500,1200,single,3000
MGP12,90x35,sheet,4500,900,single,3600
MGP12,90x35,sheet,4500,600,single,3600
MGP12,90x45,sheet,4500,4200,single,2400
MGP12,90x45,sheet,4500,3900,single,2400
MGP12,90x45,sheet,4500,3600,single,2400
MGP12,90x45,sheet,4500,3300,single,2700
MGP12,90x45,sheet,4500,3000,single,2700
MGP12,90x45,sheet,4500,2700,single,2700
MGP12,90x45,sheet,4500,2400,single,3000
MGP12,90x45,sheet,4500,2100,single,3000
MGP12,90x45,sheet,4500,1800,single,3000
MGP12,90x45,sheet,4500,1500,single,3000
MGP12,90x45,sheet,4500,1200,single,3600
MGP12,90x45,sheet,4500,900,single,3600
MGP12,90x45,sheet,4500,600,single,3600
MGP12,2/90x35,sheet,4500,4500,single,3000
MGP12,2/90x35,sheet,4500,4200,single,3000
MGP12,2/90x35,sheet,4500,3900,single,3000
MGP12,2/90x35,sheet,4500,3600,single,3000
MGP12,2/90x35,sheet,4500,3300,single,3000
MGP12,2/90x35,sheet,4500,3000,single,3000
MGP12,2/90x35,sheet,4500,2700,single,3600
MGP12,2/90x35,sheet,4500,2400,single,3600
MGP12,2/90x35,sheet,4500,2100,single,3600
MGP12,2/90x35,sheet,4500,1800,single,3600
MGP12,2/90x35,sheet,4500,1500,single,3600
MGP12,2/90x35,sheet,4500,1200,single,3600
MGP12,2/90x35,sheet,4500,900,single,4200
MGP12,2/90x35,sheet,4500,600,single,4200
MGP12,2/90x45,sheet,4500,4500,single,3000
MGP12,2/90x45,sheet,4500,4200,single,3000
MGP12,2/90x45,sheet,4500,3900,single,3000
MGP12,2/90x45,sheet,4500,3600,single,3600
MGP12,2/90x45,sheet,4500,3300,single,3600
MGP12,2/90x45,sheet,4500,3000,single,3600
MGP12,2/90x45,sheet,4500,2700,single,3600
MGP12,2/90x45,sheet,4500,2400,single,3600
MGP12,2/90x45,sheet,4500,2100,single,3600
MGP12,2/90x45,sheet,4500,1800,single,3600
MGP12,2/90x45,sheet,4500,1500,single,4200
MGP12,2/90x45,sheet,4500,1200,single,4200
MGP12,2/90x45,sheet,4500,900,single,4200
MGP12,2/90x45,sheet,4500,600,single,4200
MGP12,3/90x35,sheet,4500,4500,single,3600
MGP12,3/90x35,sheet,4500,4200,single,3600
MGP12,3/90x35,sheet,4500,3900,single,3600
MGP12,3/90x35,sheet,4500,3600,single,3600
MGP12,3/90x35,sheet,4500,3300,single,3600
MGP12,3/90x35,sheet,4500,3000,single,3600
MGP12,3/90x35,sheet,4500,2700,single,3600
MGP12,3/90x35,sheet,4500,2400,single,3600
MGP12,3/90x35,sheet,4500,2100,single,4200
MGP12,3/90x35,sheet,4500,1800,single,4200
MGP12,3/90x35,sheet,4500,1500,single,4200
MGP12,3/90x35,sheet,4500,1200,single,4200
MGP12,3/90x35,sheet,4500,900,single,4200
MGP12,3/90x35,sheet,4500,600,single,4200
MGP12,4/90x35,sheet,4500,4500,single,3600
MGP12,4/90x35,sheet,4500,4200,single,3600
MGP12,4/90x35,sheet,4500,3900,single,3600
MGP12,4/90x35,sheet,4500,3600,single,3600
MGP12,4/90x35,sheet,4500,3300,single,3600
MGP12,4/90x35,sheet,4500,3000,single,4200
MGP12,4/90x35,sheet,4500,2700,single,4200
MGP12,4/90x35,sheet,4500,2400,single,4200
MGP12,4/90x35,sheet,4500,2100,single,4200
MGP12,4/90x35,sheet,4500,1800,single,4200
MGP12,4/90x35,sheet,4500,1500,single,4200
MGP12,4/90x35,sheet,4500,1200,single,4200
MGP12,4/90x35,sheet,4500,900,single,4800
MGP12,4/90x35,sheet,4500,600,single,4800
MGP12,4/90x45,sheet,4500,4500,single,3600
MGP12,4/90x45,sheet,4500,4200,single,4200
MGP12,4/90x45,sheet,4500,3900,single,4200
MGP12,4/90x45,sheet,4500,3600,single,4200
MGP12,4/90x45,sheet,4500,3300,single,4200
MGP12,4/90x45,sheet,4500,3000,single,4200
MGP12,4/90x45,sheet,4500,2700,single,4200
MGP12,4/90x45,sheet,4500,2400,single,4200
MGP12,4/90x45,sheet,4500,2100,single,4200
MGP12,4/90x45,sheet,4500,1800,single,4800
MGP12,4/90x45,sheet,4500,1500,single,4800
MGP12,4/90x45,sheet,4500,1200,single,4800
MGP12,4/90x45,sheet,4500,900,single,4800
MGP12,4/90x45,sheet,4500,600,single,4800
MGP12,70x35,sheet,6000,1200,single,2400
MGP12,70x35,sheet,6000,900,single,2400
MGP12,70x35,sheet,6000,600,single,2400
MGP12,70x35,sheet,6000,300,single,2400
MGP12,70x45,sheet,6000,1500,single,2400
MGP12,70x45,sheet,6000,1200,single,2700
MGP12,70x45,sheet,6000,900,single,3000
MGP12,70x45,sheet,6000,600,single,3000
MGP12,2/70x35,sheet,6000,3000,single,2400
MGP12,2/70x35,sheet,6000,2700,single,2400
MGP12,2/70x35,sheet,6000,2400,single,2700
MGP12,2/70x35,sheet,6000,2100,single,2700
MGP12,2/70x35,sheet,6000,1800,single,3000
MGP12,2/70x35,sheet,6000,1500,single,3000
MGP12,2/70x35,sheet,6000,1200,single,3000
MGP12,2/70x35,sheet,6000,900,single,3000
MGP12,2/70x35,sheet,6000,600,single,3000
MGP12,2/70x45,sheet,6000,3900,single,2400
MGP12,2/70x45,sheet,6000,3600,single,2400
MGP12,2/70x45,sheet,6000,3300,single,2400
MGP12,2/70x45,sheet,6000,3000,single,2700
MGP12,2/70x45,sheet,6000,2700,single,2700
MGP12,2/70x45,sheet,6000,2400,single,3000
MGP12,2/70x45,sheet,6000,2100,single,3000
MGP12,2/70x45,sheet,6000,1800,single,3000
MGP12,2/70x45,sheet,6000,1500,single,3000
MGP12,2/70x45,sheet,6000,1200,single,3600
MGP12,2/70x45,sheet,6000,900,single,3600
MGP12,2/70x45,sheet,6000,600,single,3600
MGP12,3/70x35,sheet,6000,4500,single,2400
MGP12,3/70x35,sheet,6000,4200,single,2400
MGP12,3/70x35,sheet,6000,3900,single,2400
MGP12,3/70x35,sheet,6000,3600,single,2700
MGP12,3/70x35,sheet,6000,3300,single,2700
MGP12,3/70x35,sheet,6000,3000,single,3000
MGP12,3/70x35,sheet,6000,2700,single,3000
MGP12,3/70x35,sheet,6000,2400,single,3000
MGP12,3/70x35,sheet,6000,2100,single,3000
MGP12,3/70x35,sheet,6000,1800,single,3000
MGP12,3/70x35,sheet,6000,1500,single,3600
MGP12,3/70x35,sheet,6000,1200,single,3600
MGP12,3/70x35,sheet,6000,900,single,3600
MGP12,3/70x35,sheet,6000,600,single,3600
MGP12,3/70x45,sheet,6000,4500,single,2700
MGP12,3/70x45,sheet,6000,4200,single,2700
MGP12,3/70x45,sheet,6000,3900,single,3000
MGP12,3/70x45,sheet,6000,3600,single,3000
MGP12,3/70x45,sheet,6000,3300,single,3000
MGP12,3/70x45,sheet,6000,3000,single,3000
MGP12,3/70x45,sheet,6000,2700,single,3000
MGP12,3/70x45,sheet,6000,2400,single,3600
MGP12,3/70x45,sheet,6000,2100,single,3600
MGP12,3/70x45,sheet,6000,1800,single,3600
MGP12,3/70x45,sheet,6000,1500,single,3600
MGP12,3/70x45,sheet,6000,1200,single,3600
MGP12,3/70x45,sheet,6000,900,single,3600
MGP12,3/70x45,sheet,6000,600,single,3600
